------------------------------------------------------------
Server listening on UDP port 5001
Receiving 1470 byte datagrams
UDP buffer size:  208 KByte (default)
------------------------------------------------------------
[  3] local 192.168.2.81 port 5001 connected with 192.168.2.85 port 45110
[ ID] Interval       Transfer     Bandwidth        Jitter   Lost/Total Datagrams
[  3]  0.0- 1.0 sec  15.9 MBytes   133 Mbits/sec   0.601 ms    0/11332 (0%)
[  3] 225.0-226.0 sec  6.88 MBytes  57.7 Mbits/sec   1.316 ms    0/ 4906 (0%)
[  3] 226.0-227.0 sec  7.08 MBytes  59.4 Mbits/sec   2.043 ms    0/ 5050 (0%)
[  3] 227.0-228.0 sec  5.47 MBytes  45.9 Mbits/sec   0.792 ms    0/ 3901 (0%)
[  3] 228.0-229.0 sec  6.20 MBytes  52.0 Mbits/sec   0.303 ms    0/ 4422 (0%)
[  3] 229.0-230.0 sec  8.00 MBytes  67.1 Mbits/sec   0.108 ms    0/ 5710 (0%)
[  3] 230.0-231.0 sec  6.16 MBytes  51.7 Mbits/sec   0.960 ms    0/ 4395 (0%)
[  3] 231.0-232.0 sec  6.72 MBytes  56.4 Mbits/sec   0.295 ms    0/ 4792 (0%)
[  3] 232.0-233.0 sec  6.44 MBytes  54.0 Mbits/sec   0.302 ms    0/ 4592 (0%)
[  3] 233.0-234.0 sec  8.96 MBytes  75.2 Mbits/sec   1.326 ms    0/ 6392 (0%)
[  3] 234.0-235.0 sec  6.71 MBytes  56.3 Mbits/sec   0.095 ms    0/ 4784 (0%)
[  3] 235.0-236.0 sec  8.41 MBytes  70.5 Mbits/sec   0.347 ms    0/ 5997 (0%)
[  3] 236.0-237.0 sec  6.49 MBytes  54.5 Mbits/sec   1.457 ms    0/ 4631 (0%)
[  3] 237.0-238.0 sec  6.62 MBytes  55.5 Mbits/sec   0.521 ms    0/ 4719 (0%)
[  3] 238.0-239.0 sec  8.20 MBytes  68.8 Mbits/sec   1.343 ms    0/ 5847 (0%)
